800,-90,-584.74505595415,441.9083593870926,-553.329214425895
1000,-100,-738.4540077320878,544.4127157600094,-681.6785741567777
1200,-110,-892.1629595100261,646.9170721329264,-810.0279338876602
800,-100,-578.7269057226295,448.2865461661775,-561.315569526368
1000,-110,-732.4358575005674,550.7909025390945,-689.6649292572506
1200,-90,-904.199259973067,634.1606985747563,-794.0552236867144
80,-110,2.308811742941876,108.6105224074677,-135.9951079573661
1000,-90,-744.4721579636084,538.0345289809245,-673.6922190563048
